iter	Passed	Remaining
881	7123	953
882	7129	944
883	7135	936
884	7141	927
885	7146	919
886	7152	911
887	7157	902
888	7162	894
889	7168	885
890	7173	877
891	7179	869
892	7185	860
893	7190	852
894	7196	844
895	7203	836
896	7208	827
897	7214	819
898	7220	811
899	7226	802
900	7232	794
901	7237	786
902	7243	778
903	7249	769
904	7254	761
905	7260	753
906	7266	745
907	7272	736
908	7277	728
909	7283	720
910	7289	712
911	7294	703
912	7300	695
913	7306	687
914	7311	679
915	7317	671
916	7323	662
917	7329	654
918	7335	646
919	7341	638
920	7346	630
921	7353	622
922	7359	613
923	7366	605
924	7371	597
925	7377	589
926	7383	581
927	7389	573
928	7395	565
929	7401	557
930	7407	548
931	7412	540
932	7417	532
933	7423	524
934	7428	516
935	7434	508
936	7440	500
937	7445	492
938	7451	484
939	7457	475
940	7463	467
941	7468	459
942	7474	451
943	7480	443
944	7486	435
945	7491	427
946	7497	419
947	7503	411
948	7509	403
949	7515	395
950	7520	387
951	7526	379
952	7532	371
953	7537	363
954	7543	355
955	7549	347
956	7554	339
957	7560	331
958	7566	323
959	7572	315
960	7578	307
961	7584	299
962	7589	291
963	7595	283
964	7601	275
965	7607	267
966	7613	259
967	7619	251
968	7625	243
969	7631	236
970	7637	228
971	7643	220
972	7649	212
973	7659	204
974	7664	196
975	7670	188
976	7676	180
977	7682	172
978	7686	164
979	7692	156
980	7698	149
981	7703	141
982	7709	133
983	7714	125
984	7720	117
985	7725	109
986	7729	101
987	7734	93
988	7739	86
989	7746	78
990	7752	70
991	7757	62
992	7761	54
993	7767	46
994	7772	39
995	7777	31
996	7781	23
997	7787	15
998	7792	7
999	7797	0
9	0
