iter	Passed	Remaining
863	1062	167
864	1063	165
865	1064	164
866	1065	163
867	1066	162
868	1067	160
869	1068	159
870	1069	158
871	1070	157
872	1071	155
873	1072	154
874	1073	153
875	1074	152
876	1075	150
877	1076	149
878	1077	148
879	1078	147
880	1079	145
881	1080	144
882	1081	143
883	1082	142
884	1083	140
885	1084	139
886	1085	138
887	1086	137
888	1087	135
889	1088	134
890	1089	133
891	1090	132
892	1091	130
893	1092	129
894	1093	128
895	1094	127
896	1095	125
897	1096	124
898	1098	123
899	1098	122
900	1099	120
901	1100	119
902	1101	118
903	1102	117
904	1103	115
905	1104	114
906	1105	113
907	1106	112
908	1107	110
909	1108	109
910	1109	108
911	1110	107
912	1111	105
913	1113	104
914	1113	103
915	1114	102
916	1115	100
917	1116	99
918	1117	98
919	1118	97
920	1119	96
921	1120	94
922	1121	93
923	1122	92
924	1123	91
925	1124	89
926	1125	88
927	1126	87
928	1127	86
929	1128	84
930	1129	83
931	1130	82
932	1131	81
933	1132	80
934	1133	78
935	1134	77
936	1135	76
937	1136	75
938	1137	73
939	1138	72
940	1139	71
941	1140	70
942	1141	68
943	1142	67
944	1143	66
945	1144	65
946	1145	64
947	1146	62
948	1147	61
949	1148	60
950	1148	59
951	1149	57
952	1150	56
953	1151	55
954	1152	54
955	1153	53
956	1154	51
957	1155	50
958	1156	49
959	1157	48
960	1158	47
961	1159	45
962	1160	44
963	1161	43
964	1162	42
965	1163	40
966	1164	39
967	1165	38
968	1166	37
969	1167	36
970	1168	34
971	1169	33
972	1170	32
973	1170	31
974	1171	30
975	1172	28
976	1173	27
977	1174	26
978	1175	25
979	1176	24
980	1177	22
981	1178	21
982	1179	20
983	1180	19
984	1181	17
985	1182	16
986	1184	15
987	1185	14
988	1186	13
989	1187	11
990	1188	10
991	1189	9
992	1190	8
993	1191	7
994	1192	5
995	1193	4
996	1194	3
997	1194	2
998	1195	1
999	1196	0
