iter	RMSE
395	1.282744413
396	1.277567338
397	1.276463506
398	1.273068772
399	1.269230875
400	1.264423919
401	1.261679662
402	1.260710762
403	1.25972376
404	1.255419226
405	1.254096525
406	1.252583201
407	1.251138817
408	1.249391706
409	1.245032842
410	1.242673165
411	1.239399967
412	1.238534223
413	1.235869327
414	1.232082074
415	1.228571792
416	1.224919043
417	1.221033758
418	1.219270735
419	1.218176222
420	1.215251621
421	1.212130849
422	1.211418666
423	1.207678248
424	1.204576764
425	1.202422215
426	1.198299135
427	1.195040954
428	1.191619052
429	1.190561634
430	1.187305597
431	1.185203925
432	1.181623428
433	1.179240248
434	1.177583243
435	1.176007987
436	1.17323766
437	1.170714828
438	1.166138068
439	1.16317581
440	1.162075383
441	1.160427985
442	1.159246986
443	1.15650178
444	1.154199366
445	1.149983318
446	1.147878708
447	1.146882612
448	1.143290856
449	1.140287456
450	1.137247907
451	1.134280572
452	1.132525913
453	1.130155339
454	1.128671675
455	1.127319585
456	1.124981758
457	1.124203875
458	1.122067623
459	1.120656056
460	1.119587544
461	1.117291573
462	1.113440255
463	1.109918531
464	1.108428353
465	1.106770873
466	1.106038177
467	1.102757052
468	1.100456265
469	1.09732172
470	1.096380627
471	1.093687975
472	1.092483051
473	1.090995416
474	1.088853622
475	1.087189271
476	1.086226331
477	1.083528402
478	1.08220564
479	1.079322221
480	1.07877787
481	1.077891828
482	1.075234652
483	1.074108529
484	1.071333179
485	1.069712593
486	1.068851683
487	1.066442426
488	1.064143396
489	1.063160481
490	1.062391724
491	1.06051576
492	1.058326781
493	1.057701473
494	1.054703665
495	1.051433716
496	1.048512632
497	1.046513059
498	1.045013362
499	1.042404069
500	1.040747886
501	1.037343267
502	1.035316396
503	1.034695368
504	1.031471515
505	1.030579421
506	1.02725877
507	1.024965671
508	1.022606256
509	1.020196507
510	1.018335809
511	1.015724926
512	1.014760483
513	1.014126147
514	1.012693317
515	1.010547639
516	1.008018487
517	1.005597001
518	1.003688938
519	1.003180658
520	1.000361505
521	1.000142214
522	0.9984957322
523	0.9966189862
524	0.9939207988
525	0.9915171129
526	0.9894779687
527	0.987365548
528	0.9841444487
529	0.9818016564
530	0.9790279071
531	0.9777877556
532	0.976155119
533	0.974339528
534	0.9726541012
535	0.9697427985
536	0.9672179193
537	0.965027717
538	0.9639505642
539	0.961896085
540	0.9613184744
541	0.9605672126
542	0.9572616817
543	0.9562016081
544	0.9540575153
545	0.9519167127
546	0.9514753057
547	0.9489466259
548	0.9473210326
549	0.9450899203
550	0.9420531014
551	0.9407529355
552	0.9396475137
553	0.9367097253
554	0.9350114491
555	0.9327252307
556	0.9306098723
557	0.9288022361
558	0.9252865196
559	0.9249975967
560	0.9241891826
561	0.9228996514
562	0.9212659169
563	0.9186527448
564	0.91730175
565	0.9142593255
566	0.9120787499
567	0.9106399144
568	0.9088260442
569	0.9071216111
570	0.9064186461
571	0.9050622299
572	0.9027242013
573	0.900822528
574	0.8987963107
575	0.8958442069
576	0.8942978202
577	0.892470575
578	0.8908820273
579	0.8886352598
580	0.8868819307
581	0.8855490689
582	0.8840399649
583	0.8827044727
584	0.8805592765
585	0.8792267082
586	0.8770463523
587	0.876135202
588	0.8739364147
589	0.873122633
590	0.8715459814
591	0.8698696759
592	0.868455142
593	0.8667701096
594	0.8654070825
595	0.8634206289
596	0.8622254744
597	0.8606639769
598	0.858996927
599	0.8566922523
600	0.8542972656
601	0.8536599527
602	0.8515985807
603	0.8506216682
604	0.8500909327
605	0.8479208752
606	0.8463282157
607	0.8450488627
608	0.8446673512
609	0.8425586461
610	0.840954058
611	0.8401735756
612	0.8392238769
613	0.8359099578
614	0.835644774
615	0.8355002227
616	0.8327117471
617	0.8306505
618	0.829267444
619	0.8273073899
620	0.8255628371
621	0.8242168829
622	0.8217873916
623	0.8207232614
624	0.819473094
625	0.8180293138
626	0.8163634797
627	0.8146713502
628	0.8133540907
629	0.812225302
630	0.8099622656
631	0.8072716556
632	0.8054080103
633	0.8040103027
634	0.8034658229
635	0.8011422212
636	0.7999032136
637	0.7990751165
638	0.7985259856
639	0.7970340723
640	0.7958192927
641	0.7936142278
642	0.7911124498
643	0.7892199457
644	0.7873978712
645	0.7862130494
646	0.7849557267
647	0.7838034653
648	0.7820277827
649	0.7817903466
650	0.7810883143
651	0.7795838066
652	0.7791512221
653	0.7772593767
654	0.7771123985
655	0.7764709711
656	0.774230185
657	0.7727690451
658	0.7707727654
659	0.7695192547
660	0.7670743343
661	0.7648872233
662	0.7636349741
663	0.7626304873
664	0.7614649226
665	0.7602261895
666	0.7600651807
667	0.7584578916
668	0.7573658395
669	0.7557110971
670	0.7552748871
671	0.754691982
672	0.7528313841
673	0.7523170712
674	0.7506732151
675	0.7498562461
676	0.7492363611
677	0.7484433521
678	0.7465014803
679	0.7458752961
680	0.7442284962
681	0.7421318582
682	0.7399680659
683	0.739234953
684	0.7374180692
685	0.736808425
686	0.7353545063
687	0.7335938304
688	0.7319115729
689	0.7303217443
690	0.7289153909
691	0.7273326508
692	0.7258109457
693	0.7249902256
694	0.72391689
695	0.7219073774
696	0.7211260953
697	0.7184868849
698	0.717576128
699	0.7169876523
700	0.7154585179
701	0.7147209681
702	0.7129929286
703	0.7113726241
704	0.7102249638
705	0.7080728091
706	0.7066138344
707	0.7055704595
708	0.7042878528
709	0.702565482
710	0.7017998743
711	0.701130131
712	0.7010194805
713	0.7001216918
714	0.6986647054
715	0.6974161838
716	0.6955759333
717	0.6949177351
718	0.6933383288
719	0.6919320926
720	0.6903068846
721	0.6888033777
722	0.6870314342
723	0.6860460592
724	0.684743722
725	0.6834895089
726	0.6817067161
727	0.6812782161
728	0.6804887913
729	0.6791477574
730	0.6779883345
731	0.6771482805
732	0.6764733344
733	0.6754876792
734	0.6734690908
735	0.6717432525
736	0.6700236701
737	0.6684507637
738	0.6680843601
739	0.6669158954
740	0.6656624439
741	0.6643667038
742	0.6628340038
743	0.6615645799
744	0.659947061
745	0.6593557364
746	0.6582173545
747	0.6563180736
748	0.6552302719
749	0.6538426096
750	0.6525759837
751	0.6508278549
752	0.6494534336
753	0.6479679136
754	0.646991138
755	0.6462029114
756	0.6455445834
757	0.6444278527
758	0.6431890092
759	0.6420720509
760	0.6414213776
761	0.6401443632
762	0.6382286299
763	0.6368565964
764	0.6358647965
765	0.6351927126
766	0.633873427
767	0.6320593086
768	0.6304667846
769	0.6297497999
770	0.628500148
771	0.6274253966
772	0.6266426856
773	0.6260932436
774	0.6256324034
775	0.6246614498
776	0.6245262092
777	0.624175836
778	0.6230022601
779	0.6223350855
780	0.6210951713
781	0.6197142546
782	0.6193358989
783	0.6173826665
784	0.6162245562
785	0.6154502212
786	0.6152299997
787	0.6134787913
788	0.6124632438
789	0.6114022079
790	0.6108643498
791	0.6098296972
792	0.608294666
793	0.6071936238
794	0.6062509226
795	0.6058904319
796	0.6051986034
797	0.6036712551
798	0.6026342717
799	0.6013855953
800	0.5998720503
801	0.5992642603
802	0.5978562738
803	0.5972630575
804	0.5961825247
805	0.5949423051
806	0.5937736095
807	0.5921881434
808	0.5915443406
809	0.5910336577
810	0.5908225096
811	0.5900238871
812	0.5883122184
813	0.587958422
814	0.5866100287
815	0.5854850359
816	0.5845889727
817	0.5826835485
818	0.5814594398
819	0.5807341134
820	0.5798423795
821	0.5792283852
822	0.5777763195
823	0.5767192649
824	0.5758584016
825	0.5752732712
826	0.5739779558
827	0.5722934359
828	0.5711448472
829	0.5703383423
830	0.5689053704
831	0.5678018115
832	0.5665494142
833	0.5655856995
834	0.5642616749
835	0.5630566302
836	0.5615992271
837	0.5602404671
838	0.5594486841
839	0.5589026221
840	0.5571116657
841	0.5561594452
842	0.5554265938
843	0.5540543119
844	0.5529862497
845	0.5514325875
846	0.5509694509
847	0.5495994019
848	0.5483105732
849	0.5473457486
850	0.5462159592
851	0.5448441881
852	0.5438681671
853	0.5428648919
854	0.5424576823
855	0.5413826899
856	0.5398682248
857	0.5391803481
858	0.5376480948
859	0.5372377574
860	0.5360514896
861	0.5354733069
862	0.5340118868
863	0.5336420894
864	0.5327165378
865	0.5319035204
866	0.5308975914
867	0.5302893361
868	0.5292897418
869	0.5292321111
870	0.5283939837
871	0.5278911913
872	0.5266129903
873	0.5257307793
874	0.5249759245
875	0.5237568093
876	0.523616601
877	0.5229498056
878	0.522076817
879	0.5217350211
880	0.5208039692
881	0.5202702897
882	0.5197438948
883	0.5183949906
884	0.5170992621
885	0.5162141003
886	0.5152812845
887	0.5144194479
888	0.5136971102
889	0.5130128407
890	0.5118838733
891	0.5108384778
892	0.5104553275
893	0.5099853513
894	0.5089989393
895	0.5080793239
896	0.5075990762
897	0.5062931212
898	0.5059890405
899	0.5055324198
900	0.5048036711
901	0.5036940145
902	0.5029767285
903	0.5024790891
904	0.5014549751
905	0.5008472841
906	0.5005425267
907	0.5001109493
908	0.4990458674
909	0.4985533581
910	0.4973036284
911	0.4967264309
912	0.4964466097
913	0.4949189953
914	0.4938224151
915	0.4927484113
916	0.4916856252
917	0.4911801831
918	0.4904835024
919	0.4900553401
920	0.4896549755
921	0.4887539005
922	0.4881759105
923	0.4880204545
924	0.4878503449
925	0.4872607247
926	0.4866931612
927	0.4857527636
928	0.4845747447
929	0.4839688648
930	0.4833566918
931	0.4823057445
932	0.4814466613
933	0.4803113261
934	0.4791097096
935	0.4778649461
936	0.4764065866
937	0.4758441785
938	0.4748535395
939	0.4742362123
940	0.4740307605
941	0.473952071
942	0.4733363065
943	0.4724056514
944	0.4714248355
945	0.4697043375
946	0.4689380231
947	0.4677979412
948	0.4670403003
949	0.4660279747
950	0.4655162702
951	0.4652925052
952	0.4642810513
953	0.4633223086
954	0.4627336602
955	0.4624978835
956	0.4621120049
957	0.4609531851
958	0.4600710728
959	0.4588956855
960	0.4585275315
961	0.4576860413
962	0.4573641556
963	0.4565728067
964	0.4560596166
965	0.4556093212
966	0.4551631941
967	0.455068217
968	0.4547991219
969	0.4538408833
970	0.4527292315
971	0.4521288654
972	0.4510649718
973	0.4506852924
974	0.4500430501
975	0.4484942414
976	0.4474333803
977	0.4469229176
978	0.4467244395
979	0.4456644499
980	0.4443557093
981	0.4438717137
982	0.4436431202
983	0.4430042265
984	0.4425741339
985	0.4421279425
986	0.4413910393
987	0.4410324756
988	0.4404687266
989	0.4399942884
990	0.4393273291
991	0.4387731589
992	0.4380977169
993	0.4377732208
994	0.4367719819
995	0.4365991002
996	0.4364089247
997	0.4351250286
998	0.4346783117
999	0.4346093932
